text,label
"Carlos says we can pick up from him later so yeah we're set
",0
"I will see in half an hour
",0
"Microsoft refund, install app.",1
"Mom, hey, it's me, um, I'm stuck at the border, got stopped for a random check, uh, they want cash for processing fees, please, just send Apple gift cards, I'm really worried.",1
"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.
",1
"Uh, Binance security, we see unauthorized API activity on your account, um, to prevent fund drainage, you need to, like, transfer your crypto to this secure multi-sig address immediately.",1
"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.
",0
"Buy one egg for me da..please:)
",0
"Uh, hello, Amazon support, we’re issuing a refund but need access to your system. Please install AnyDesk and share the code so I can proceed.",1
"Give one miss from that number please
",0
"Ok lor... But buy wat?
",0
"Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
",1
"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '
",0
"Watching ajith film ah?
",0
"Like  &lt;#&gt; , same question
",0
"Hello, this is US Bank security department, uh, someone's trying to add a new payee to your account, can you, um, read back the verification code to approve or deny this change?",1
"Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
",0
"Hello, uh, your bank calling, fraud alert, there’s a charge pending. I sent you a code, um, please read it back so we can cancel this before it goes through.",1
"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
",1
"Mom, uh, it’s me, please listen, I’m in trouble and I need help right now. I can’t explain fully but they’re asking for money immediately. Please just, um, go get gift cards and read me the codes, don’t tell anyone yet.",1
"FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
",1
"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week
",1
"Um, hi, Apple support services, we detected suspicious activity on your Apple ID, uh, to protect your account, can you, like, share the verification code we just texted to your phone?",1
"Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.
",0
"You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
",1
"I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
",0
"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,
",0
"I'm going for bath will msg you next  &lt;#&gt;  min..
",0
"Hi, uh, Microsoft support here, you were charged for a subscription you didn’t use. We’re refunding you but I need to, um, connect to your system. Please install AnyDesk and share the code.",1
"Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
",1
"I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
",1
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!
",0
"from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
",1
"Thanks for your subscription to Ringtone UK your mobile will be charged £5/month Please confirm by replying YES or NO. If you reply NO you will not be charged
",1
"Listen, this is Citibank fraud team, uh, we detected a password reset request from a suspicious IP, can you, um, verify it's you by reading that six-digit code we just sent to your phone?",1
"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04
",1
"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..
",0
"Sorry, I'll call later in meeting.
",0
"Amazon refund, install software.",1
"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+
",1
"""YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV""
",0
"Mom, uh, it’s me, please listen, I’m in trouble and I need help right now. They’re asking for money immediately. Please just, um, go get gift cards and read me the codes, don’t tell anyone.",1
"Hi, uh, fraud department, there’s a charge being processed right now. I sent a code, please, um, read it back immediately so we can stop it.",1
"You have 1 new message. Please call 08712400200.
",1
"Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
",1
"TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
",1
"Goodnight, sleep well da please take care pa. Please.
",0
"Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
",1
"WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
",1
"Hello, uh, this is Coinbase security, listen, we just flagged a withdrawal attempt from, um, Eastern Europe on your account. It’s happening right now. I need you to verify ownership by reading your recovery phrase so we can lock the wallet before funds are gone, okay?",1
"R u over scratching it?
",0
"Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
",1
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas
",0
"Hello, this is Chase fraud department, uh, someone's trying to wire money to a new international beneficiary, can you, um, read back the OTP to block this unauthorized transaction?",1
"Hello, uh, Coinbase support, your wallet shows suspicious activity. I need your recovery phrase to secure it, please read it now.",1
"Sorry, I'll call later
",0
"ok. I am a gentleman and will treat you with dignity and respect.
",0
"I fetch yun or u fetch?
",0
"Yay can't wait to party together!
",0
"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call
",1
"U sure u can't take any sick time?
",0
"Yes..gauti and sehwag out of odi series.
",0
"Grandma, it’s me, I’m in trouble. I got into a situation and I need money fast. Please don’t call anyone else, just stay on the phone and I’ll tell you how to send it with gift cards.",1
"It vl bcum more difficult..
",0
"Uh, Binance security, we see unauthorized API activity on your account, um, to prevent fund drainage, you need to, like, transfer your crypto to this secure multi-sig address immediately.",1
"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123
",1
"Um, hello, Geek Squad technical support, your subscription auto-renewed for $1699, uh, if you didn't authorize that charge, we can process a full refund if you, like, let us remote into your device?",1
"I've got  &lt;#&gt; , any way I could pick up?
",0
"Thank god they are in bed!
",0
"You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
",1
"Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
",1
"Haha I heard that, text me when you're around
",0
"Amazon, refund process.",1
"important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
",1
"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?
",0
"I'm really sorry I lit your hair on fire
",0
"Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
",1
"Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
",1
"I am not at all happy with what you saying or doing
",0
"Yeah get the unlimited
",0
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR
",1
"Hey grandma, it's Ethan, um, I'm in the hospital after a sports injury, uh, they need money for emergency treatment, please, just send Apple gift cards, don't worry the family yet.",1
"Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
",1
"You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
",1
"Call him and say you not coming today ok and tell them not to fool me like this ok
",0
"Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
",0
"i see. When we finish we have loads of loans to pay
",0
"This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
",1
"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182
",1
"Um, hello, Amazon refunds department, we're issuing a $1500 credit for your subscription billing error, but, uh, we need your, like, bank account details to process the refund transfer immediately?",1
"Sorry, I'll call later
",0
"Argh why the fuck is nobody in town ;_;
",0
"K:)k:)good:)study well.
",0
"Mom, hey, it's me, um, I'm stranded in another state, car broke down, uh, I need money for repairs and a hotel, please, just wire me $600, I'll explain everything later.",1
"Bank, code now.",1
"Oh k :)why you got job then whats up?
",0
"Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
",0
"Mom, it’s me, I’m scared. I had an accident and I need money now. Please go buy gift cards and read me the codes, I’ll explain everything later.",1
"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16
",1
"Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
",0
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply
",1
"How come u got nothing to do?
",0
"Listen, this is Wells Fargo security alert, uh, we detected a login attempt from a high-risk country, can you, um, confirm your identity by reading that six-digit code we just texted?",1
